"Question","Exam","Truth","score_GPT4o","score_Claude37","score_Gemini20","score_Grok2-vision","score_Claude46","score_Gemini25","score_Claude4","score_Gemini31","score_GPT54","score_GPT51","score_GPT54-mini","score_GPT54-nano","score_GPT5","score_Grok41","score_Grok43","Model","Response","Response_clean","score_col","Score"
21,"ACTM","c",1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,"Gemini25","c","C","score_Gemini25",1
21,"ACTM","c",1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,"Claude4","c","C","score_Claude4",1
21,"ACTM","c",1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,"Gemini31","c","C","score_Gemini31",1
21,"ACTM","c",1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,"GPT54","c","C","score_GPT54",1
21,"ACTM","c",1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,"GPT51","NC","NC","score_GPT51",0
21,"ACTM","c",1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,"GPT54-mini","c","C","score_GPT54-mini",1
21,"ACTM","c",1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,"GPT54-nano","c","C","score_GPT54-nano",1
21,"ACTM","c",1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,"GPT5","c","C","score_GPT5",1
21,"ACTM","c",1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,"Grok41","c","C","score_Grok41",1
21,"ACTM","c",1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,"Grok43","c","C","score_Grok43",1
22,"ACTM","d",1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,"GPT4o","d","D","score_GPT4o",1
22,"ACTM","d",1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,"Claude37","d","D","score_Claude37",1
22,"ACTM","d",1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,"Gemini20","d","D","score_Gemini20",1
22,"ACTM","d",1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,"Grok2-vision","d","D","score_Grok2-vision",1
22,"ACTM","d",1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,"Claude46","d","D","score_Claude46",1
22,"ACTM","d",1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,"Gemini25","d","D","score_Gemini25",1
22,"ACTM","d",1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,"Claude4","d","D","score_Claude4",1
22,"ACTM","d",1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,"Gemini31","d","D","score_Gemini31",1
22,"ACTM","d",1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,"GPT54","d","D","score_GPT54",1
22,"ACTM","d",1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,"GPT51","d","D","score_GPT51",1
22,"ACTM","d",1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,"GPT54-mini","d","D","score_GPT54-mini",1
22,"ACTM","d",1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,"GPT54-nano","d","D","score_GPT54-nano",1
22,"ACTM","d",1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,"GPT5","NA","NA_RESP","score_GPT5",0
22,"ACTM","d",1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,"Grok41","d","D","score_Grok41",1
22,"ACTM","d",1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,"Grok43","d","D","score_Grok43",1
23,"ACTM","a",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,"GPT4o","NC","NC","score_GPT4o",0
23,"ACTM","a",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,"Claude37","NC","NC","score_Claude37",0
23,"ACTM","a",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,"Gemini20","a","A","score_Gemini20",1
23,"ACTM","a",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,"Grok2-vision","b","B","score_Grok2-vision",0
23,"ACTM","a",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,"Claude46","b","B","score_Claude46",0
23,"ACTM","a",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,"Gemini25","NC","NC","score_Gemini25",0
23,"ACTM","a",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,"Claude4","NC","NC","score_Claude4",0
23,"ACTM","a",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,"Gemini31","NC","NC","score_Gemini31",0
23,"ACTM","a",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,"GPT54","b","B","score_GPT54",0
23,"ACTM","a",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,"GPT51","NC","NC","score_GPT51",0
23,"ACTM","a",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,"GPT54-mini","NC","NC","score_GPT54-mini",0
23,"ACTM","a",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,"GPT54-nano","NC","NC","score_GPT54-nano",0
23,"ACTM","a",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,"GPT5","NC","NC","score_GPT5",0
23,"ACTM","a",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,"Grok41","b","B","score_Grok41",0
23,"ACTM","a",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,"Grok43","a","A","score_Grok43",1
24,"ACTM","d",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"GPT4o","d","D","score_GPT4o",1
24,"ACTM","d",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"Claude37","d","D","score_Claude37",1
24,"ACTM","d",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"Gemini20","d","D","score_Gemini20",1
24,"ACTM","d",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"Grok2-vision","d","D","score_Grok2-vision",1
24,"ACTM","d",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"Claude46","d","D","score_Claude46",1
24,"ACTM","d",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"Gemini25","d","D","score_Gemini25",1
24,"ACTM","d",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"Claude4","d","D","score_Claude4",1
24,"ACTM","d",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"Gemini31","d","D","score_Gemini31",1
24,"ACTM","d",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"GPT54","d","D","score_GPT54",1
24,"ACTM","d",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"GPT51","d","D","score_GPT51",1
24,"ACTM","d",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"GPT54-mini","d","D","score_GPT54-mini",1
24,"ACTM","d",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"GPT54-nano","d","D","score_GPT54-nano",1
24,"ACTM","d",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"GPT5","d","D","score_GPT5",1
24,"ACTM","d",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"Grok41","d","D","score_Grok41",1
24,"ACTM","d",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"Grok43","d","D","score_Grok43",1
25,"ACTM","a",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"GPT4o","a","A","score_GPT4o",1
25,"ACTM","a",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"Claude37","a","A","score_Claude37",1
25,"ACTM","a",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"Gemini20","a","A","score_Gemini20",1
25,"ACTM","a",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"Grok2-vision","a","A","score_Grok2-vision",1
25,"ACTM","a",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"Claude46","a","A","score_Claude46",1
25,"ACTM","a",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"Gemini25","a","A","score_Gemini25",1
25,"ACTM","a",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"Claude4","a","A","score_Claude4",1
25,"ACTM","a",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"Gemini31","a","A","score_Gemini31",1
25,"ACTM","a",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"GPT54","a","A","score_GPT54",1
25,"ACTM","a",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"GPT51","a","A","score_GPT51",1
25,"ACTM","a",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"GPT54-mini","a","A","score_GPT54-mini",1
25,"ACTM","a",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"GPT54-nano","a","A","score_GPT54-nano",1
25,"ACTM","a",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"GPT5","a","A","score_GPT5",1
25,"ACTM","a",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"Grok41","a","A","score_Grok41",1
25,"ACTM","a",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"Grok43","a","A","score_Grok43",1
9,"GE","c",1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,"GPT4o","c","C","score_GPT4o",1
9,"GE","c",1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,"Claude37","a","A","score_Claude37",0
9,"GE","c",1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,"Gemini20","a","A","score_Gemini20",0
9,"GE","c",1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,"Grok2-vision","c","C","score_Grok2-vision",1
9,"GE","c",1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,"Claude46","c","C","score_Claude46",1
9,"GE","c",1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,"Gemini25","c","C","score_Gemini25",1
9,"GE","c",1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,"Claude4","c","C","score_Claude4",1
9,"GE","c",1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,"Gemini31","c","C","score_Gemini31",1
9,"GE","c",1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,"GPT54","c","C","score_GPT54",1
9,"GE","c",1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,"GPT51","c","C","score_GPT51",1
9,"GE","c",1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,"GPT54-mini","c","C","score_GPT54-mini",1
9,"GE","c",1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,"GPT54-nano","c","C","score_GPT54-nano",1
9,"GE","c",1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,"GPT5","c","C","score_GPT5",1
9,"GE","c",1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,"Grok41","c","C","score_Grok41",1
9,"GE","c",1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,"Grok43","c","C","score_Grok43",1
10,"GE","d",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"GPT4o","d","D","score_GPT4o",1
10,"GE","d",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"Claude37","d","D","score_Claude37",1
10,"GE","d",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"Gemini20","d","D","score_Gemini20",1
10,"GE","d",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"Grok2-vision","d","D","score_Grok2-vision",1
10,"GE","d",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"Claude46","d","D","score_Claude46",1
10,"GE","d",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"Gemini25","d","D","score_Gemini25",1
10,"GE","d",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"Claude4","d","D","score_Claude4",1
10,"GE","d",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"Gemini31","d","D","score_Gemini31",1
10,"GE","d",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"GPT54","d","D","score_GPT54",1
10,"GE","d",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"GPT51","d","D","score_GPT51",1
10,"GE","d",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"GPT54-mini","d","D","score_GPT54-mini",1
10,"GE","d",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"GPT54-nano","d","D","score_GPT54-nano",1
10,"GE","d",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"GPT5","d","D","score_GPT5",1
10,"GE","d",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"Grok41","d","D","score_Grok41",1
10,"GE","d",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"Grok43","d","D","score_Grok43",1
11,"GE","c",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"GPT4o","c","C","score_GPT4o",1
11,"GE","c",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"Claude37","b","B","score_Claude37",0
11,"GE","c",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"Gemini20","NA","NA_RESP","score_Gemini20",0
11,"GE","c",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"Grok2-vision","c","C","score_Grok2-vision",1
11,"GE","c",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"Claude46","b","B","score_Claude46",0
11,"GE","c",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"Gemini25","b","B","score_Gemini25",0
11,"GE","c",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"Claude4","b","B","score_Claude4",0
11,"GE","c",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"Gemini31","b","B","score_Gemini31",0
11,"GE","c",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"GPT54","b","B","score_GPT54",0
11,"GE","c",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"GPT51","b","B","score_GPT51",0
11,"GE","c",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"GPT54-mini","b","B","score_GPT54-mini",0
11,"GE","c",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"GPT54-nano","b","B","score_GPT54-nano",0
11,"GE","c",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"GPT5","b","B","score_GPT5",0
11,"GE","c",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"Grok41","b","B","score_Grok41",0
11,"GE","c",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"Grok43","b","B","score_Grok43",0
12,"GE","d",1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,"GPT4o","d","D","score_GPT4o",1
12,"GE","d",1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,"Claude37","d","D","score_Claude37",1
12,"GE","d",1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,"Gemini20","d","D","score_Gemini20",1
12,"GE","d",1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,"Grok2-vision","d","D","score_Grok2-vision",1
12,"GE","d",1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,"Claude46","d","D","score_Claude46",1
12,"GE","d",1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,"Gemini25","d","D","score_Gemini25",1
12,"GE","d",1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,"Claude4","d","D","score_Claude4",1
12,"GE","d",1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,"Gemini31","d","D","score_Gemini31",1
12,"GE","d",1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,"GPT54","d","D","score_GPT54",1
12,"GE","d",1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,"GPT51","d","D","score_GPT51",1
12,"GE","d",1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,"GPT54-mini","d","D","score_GPT54-mini",1
12,"GE","d",1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,"GPT54-nano","d","D","score_GPT54-nano",1
12,"GE","d",1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,"GPT5","NA","NA_RESP","score_GPT5",0
12,"GE","d",1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,"Grok41","d","D","score_Grok41",1
12,"GE","d",1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,"Grok43","d","D","score_Grok43",1
13,"GE","c",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"GPT4o","d","D","score_GPT4o",0
13,"GE","c",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Claude37","d","D","score_Claude37",0
13,"GE","c",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Gemini20","NC","NC","score_Gemini20",0
13,"GE","c",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Grok2-vision","d","D","score_Grok2-vision",0
13,"GE","c",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Claude46","d","D","score_Claude46",0
13,"GE","c",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Gemini25","d","D","score_Gemini25",0
13,"GE","c",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Claude4","NC","NC","score_Claude4",0
13,"GE","c",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Gemini31","d","D","score_Gemini31",0
13,"GE","c",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"GPT54","d","D","score_GPT54",0
13,"GE","c",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"GPT51","d","D","score_GPT51",0
13,"GE","c",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"GPT54-mini","d","D","score_GPT54-mini",0
13,"GE","c",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"GPT54-nano","b","B","score_GPT54-nano",0
13,"GE","c",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"GPT5","NC","NC","score_GPT5",0
13,"GE","c",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Grok41","d","D","score_Grok41",0
13,"GE","c",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Grok43","d","D","score_Grok43",0
14,"GE","b",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"GPT4o","d","D","score_GPT4o",0
14,"GE","b",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Claude37","d","D","score_Claude37",0
14,"GE","b",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Gemini20","NC","NC","score_Gemini20",0
14,"GE","b",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Grok2-vision","d","D","score_Grok2-vision",0
14,"GE","b",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Claude46","d","D","score_Claude46",0
14,"GE","b",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Gemini25","a","A","score_Gemini25",0
14,"GE","b",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Claude4","NC","NC","score_Claude4",0
14,"GE","b",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Gemini31","d","D","score_Gemini31",0
14,"GE","b",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"GPT54","d","D","score_GPT54",0
14,"GE","b",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"GPT51","d","D","score_GPT51",0
14,"GE","b",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"GPT54-mini","d","D","score_GPT54-mini",0
14,"GE","b",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"GPT54-nano","a","A","score_GPT54-nano",0
14,"GE","b",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"GPT5","NC","NC","score_GPT5",0
14,"GE","b",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Grok41","d","D","score_Grok41",0
14,"GE","b",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Grok43","d","D","score_Grok43",0
15,"GE","a",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"GPT4o","a","A","score_GPT4o",1
15,"GE","a",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"Claude37","a","A","score_Claude37",1
15,"GE","a",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"Gemini20","a","A","score_Gemini20",1
15,"GE","a",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"Grok2-vision","a","A","score_Grok2-vision",1
15,"GE","a",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"Claude46","a","A","score_Claude46",1
15,"GE","a",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"Gemini25","a","A","score_Gemini25",1
15,"GE","a",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"Claude4","a","A","score_Claude4",1
15,"GE","a",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"Gemini31","a","A","score_Gemini31",1
15,"GE","a",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"GPT54","a","A","score_GPT54",1
15,"GE","a",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"GPT51","a","A","score_GPT51",1
15,"GE","a",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"GPT54-mini","a","A","score_GPT54-mini",1
15,"GE","a",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"GPT54-nano","a","A","score_GPT54-nano",1
15,"GE","a",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"GPT5","a","A","score_GPT5",1
15,"GE","a",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"Grok41","a","A","score_Grok41",1
15,"GE","a",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"Grok43","a","A","score_Grok43",1
16,"GE","b",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"GPT4o","b","B","score_GPT4o",1
16,"GE","b",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"Claude37","b","B","score_Claude37",1
16,"GE","b",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"Gemini20","b","B","score_Gemini20",1
16,"GE","b",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"Grok2-vision","b","B","score_Grok2-vision",1
16,"GE","b",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"Claude46","b","B","score_Claude46",1
16,"GE","b",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"Gemini25","b","B","score_Gemini25",1
16,"GE","b",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"Claude4","b","B","score_Claude4",1
16,"GE","b",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"Gemini31","b","B","score_Gemini31",1
16,"GE","b",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"GPT54","b","B","score_GPT54",1
16,"GE","b",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"GPT51","b","B","score_GPT51",1
16,"GE","b",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"GPT54-mini","b","B","score_GPT54-mini",1
16,"GE","b",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"GPT54-nano","b","B","score_GPT54-nano",1
16,"GE","b",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"GPT5","b","B","score_GPT5",1
16,"GE","b",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"Grok41","b","B","score_Grok41",1
16,"GE","b",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"Grok43","b","B","score_Grok43",1
